"movement","habitat_cover","metapop_cap","alpha","mean_distance","edge_density","num_patches","mean_patch_size","mean_dispersal"
"result_final_concave_5000",22.7,13556.9138484926,0.0214187070116497,24.6653836155518,13082,651,3.48694316436252,46.6881590684301
"result_final_concave_5000",17.31,6556.00511725009,0.0204880581642018,25.3776477512216,10764,725,2.38758620689655,48.8089203957489
"result_final_concave_5000",10.14,2116.46046636507,0.0198557156991974,25.3867617485482,6794,598,1.69565217391304,50.363331906511
"result_final_concave_5000",1.87,232.510246711036,0.0196148264889479,26.7497275626555,1360,154,1.21428571428571,50.9818427689613
"result_final_concave_5000",4,427.475972358387,0.0196412739548524,25.9667467231271,2926,314,1.27388535031847,50.9131944444443
"result_final_concave_5000",39.26,1071688.28375698,0.033210633419905,26.179108566541,18000,220,17.8454545454545,30.110837916167
"result_final_concave_5000",12.73,2697.91374115766,0.0200255888278336,25.3759478537245,8438,695,1.83165467625899,49.9361096743432
"result_final_concave_5000",2.51,261.06629882553,0.0196205939915024,25.4594717236181,1838,211,1.18957345971564,50.9668565810544
"result_final_concave_5000",29.1,43788.4956436214,0.0234868239170597,24.7998924803462,15706,518,5.61776061776062,42.5770637839903
"result_final_concave_5000",36.14,312872.842588327,0.0285825197520363,24.8684224580779,17386,284,12.7253521126761,34.9864185759465
"result_final_concave_5000",7.73,1197.53981748876,0.0197436951923339,25.2474330795677,5400,514,1.50389105058366,50.6490801371509
"result_final_concave_5000",38.16,611026.539575467,0.0312882886576583,24.7662227094196,17486,243,15.7037037037037,31.9608403943574
"result_final_concave_5000",1.21,78.4845576929115,0.0196107274231178,25.9226882986406,956,118,1.02542372881356,50.9924990758459
"result_final_concave_5000",39.65,1491729.44648915,0.0339933764145843,25.7178075907587,17854,195,20.3333333333333,29.4174955674884
"result_final_concave_5000",17.97,6196.10515094388,0.0205759199568089,25.3158949165809,11260,720,2.49583333333333,48.6005001039618
"result_final_concave_5000",37.16,304189.134732095,0.0298367921938577,24.6222248651881,17306,284,13.0845070422535,33.5156672842955
"result_final_concave_5000",13.07,3319.21172384346,0.020052243718832,25.2466891781791,8506,664,1.9683734939759,49.8697309897971
"result_final_concave_5000",13.77,3546.26675613751,0.0201106213212171,25.351380985814,8716,707,1.94766619519095,49.724967917574
"result_final_concave_5000",38.08,735867.208876682,0.0311627981495704,25.1343757913942,17714,257,14.8171206225681,32.0895445652972
"result_final_concave_5000",10.61,2459.76997262428,0.0198824572028322,25.565842076612,7070,609,1.74220032840722,50.2955942416188
"result_final_concave_5000",35.39,167727.805390918,0.0277788542341323,25.2351722676889,17024,341,10.3782991202346,35.9986049666255
"result_final_concave_5000",29.11,33831.7967592047,0.0234913305553315,25.4299940238398,15570,546,5.33150183150183,42.5688956887563
"result_final_concave_5000",12.67,3130.15104028236,0.0200209970201422,25.3340092596632,8308,677,1.87149187592319,49.9475625012054
"result_final_concave_5000",2.97,265.759141171549,0.0196258703917813,25.460207316603,2242,259,1.14671814671815,50.9531541805539
"result_final_concave_5000",37.68,580050.102941479,0.0305608026976698,25.2291106732047,17306,234,16.1025641025641,32.7216536127256
"result_final_concave_5000",43.4,644044.485535928,0.046291838165551,25.031631017842,18332,130,33.3846153846154,21.6020801857933
"result_final_concave_5000",21.33,12140.5987178018,0.0211307681653012,25.3711006394816,12328,651,3.27649769585253,47.3243562267698
"result_final_concave_5000",2.9,304.28061335605,0.0196250051074207,25.6335927513255,2132,239,1.21338912133891,50.9554007515583
"result_final_concave_5000",12.36,3356.89301196728,0.0199977978798551,25.6061287353915,8076,639,1.93427230046948,50.0055059065956
"result_final_concave_5000",37.08,555981.882140184,0.0297308374814293,25.7693319454186,17642,263,14.0988593155894,33.6351103672955
"result_final_concave_5000",25.82,20952.6034203846,0.022250759955799,25.1587542579465,14226,572,4.51398601398601,44.9422852067297
"result_final_concave_5000",25.38,23617.2018271996,0.0221161593468058,25.6066188138991,13918,602,4.21594684385382,45.2158073343068
"result_final_concave_5000",28.68,43016.7602718036,0.0233021346349384,25.1328835445561,15416,508,5.64566929133858,42.9145233115525
"result_final_concave_5000",19.87,8327.34943520354,0.0208657216131289,25.1590743878208,12210,723,2.74827109266943,47.9254932343577
"result_final_concave_5000",3.72,392.890323608738,0.019636582653572,25.2274699943316,2738,312,1.19230769230769,50.9253579220972
"result_final_concave_5000",18.5,7028.79194527432,0.0206510494190362,25.5560024076665,11216,705,2.6241134751773,48.4236892619218
"result_final_concave_5000",31.51,79553.8155827718,0.0247421189116575,25.1525570467042,16218,428,7.36214953271028,40.4169102723389
"result_final_concave_5000",27.13,31724.5304601411,0.0226914920844577,24.8051070484485,14842,558,4.86200716845878,44.0693805536455
"result_final_concave_5000",4.75,743.73860386365,0.0196557664755041,25.6635646412395,3254,355,1.33802816901408,50.8756553068661
"result_final_concave_5000",35.5,224607.106420893,0.0278911439207161,25.8074419343201,17158,308,11.525974025974,35.8536746589749
"result_final_concave_5000",26.68,25566.4735908663,0.0225329723101061,25.233247459155,14800,579,4.60794473229706,44.3794092602465
"result_final_concave_5000",9.02,1705.72495303063,0.0197986334205721,25.2508258854637,6156,578,1.56055363321799,50.5085365619696
"result_final_concave_5000",39.81,1400865.30921418,0.0343322472546774,26.333896231016,17748,195,20.4153846153846,29.1271349813479
"result_final_concave_5000",8.52,1521.34880144916,0.0197760197468569,25.2562385025488,5772,544,1.56617647058824,50.5662925502962
"result_final_concave_5000",2.08,227.151827544596,0.0196165208580562,26.492266270171,1520,169,1.23076923076923,50.9774392327738
"result_final_concave_5000",13.08,3421.16368793073,0.0200530441995912,24.8596157091965,8416,681,1.92070484581498,49.8677402815671
"result_final_concave_5000",43.54,1343366.96797716,0.0470251994683947,24.7910339571853,18368,137,31.7810218978102,21.2651942214959
"result_final_concave_5000",5.09,551.790482258591,0.0196632888031998,25.3466814644877,3730,397,1.28211586901763,50.8561924715905
"result_final_concave_5000",13.03,3041.88092097794,0.0200490513082275,25.6919995681167,8480,677,1.92466765140325,49.8776717474722
"result_final_concave_5000",31.42,71846.6944218983,0.0246883831615979,25.2458135189346,15822,440,7.14090909090909,40.5048801071539
"result_final_concave_5000",5.7,902.777114381976,0.0196783310118741,25.4721335647327,3988,409,1.39364303178484,50.8173177591428
"result_final_concave_5000",22.66,11318.0893607987,0.0214097072368674,25.3929323990682,13210,691,3.27930535455861,46.7077848817104
"result_final_concave_5000",30.62,59475.0923408558,0.0242359273387143,25.1052742937568,15832,476,6.4327731092437,41.261057851193
"result_final_concave_5000",6.71,988.488846956621,0.0197078000490079,25.1398718732836,4742,465,1.44301075268817,50.7413307174456
"result_final_concave_5000",41.23,694693.433146264,0.0378909998497716,26.000948989577,18338,158,26.0949367088608,26.3914914878138
"result_final_concave_5000",30.54,51969.8075561474,0.024193050325369,25.1168576618342,15876,471,6.48407643312102,41.3341842616428
"result_final_concave_5000",4.13,467.292742240201,0.0196435831898457,25.614134037227,3036,333,1.24024024024024,50.9072092568594
"result_final_concave_5000",5.94,956.371706467615,0.0196848082585675,25.9652304697259,4162,420,1.41428571428571,50.8005964226126
"result_final_concave_5000",22.21,12388.2388930775,0.0213109939586288,25.209349285645,13190,669,3.31988041853513,46.9241369943283
"result_final_concave_5000",19.74,9635.02141460024,0.0208440099680591,24.8434878613583,11762,692,2.85260115606936,47.9754136335752
"result_final_concave_5000",41.62,803112.035417152,0.0390814561751357,25.8494425055673,18294,150,27.7466666666667,25.5875829068063
"result_final_concave_5000",19.16,7290.60743298512,0.0207506419062099,25.2092112802911,11440,708,2.70621468926554,48.1912802755628
"result_final_concave_5000",16.27,5433.54374972322,0.0203615880579242,25.0978197643729,10230,727,2.23796423658872,49.1120828667794
"result_final_concave_5000",43.82,1070011.52109713,0.0485895537189769,25.8709322398426,18474,108,40.5740740740741,20.5805553552439
"result_final_concave_5000",13.45,3208.70007432631,0.020083338359707,25.6357043930709,8864,696,1.93247126436782,49.7925186584662
"result_final_concave_5000",23.83,17664.2611121512,0.0216890780010547,24.7992500808364,13616,648,3.67746913580247,46.1061553631451
"result_final_concave_5000",9.9,1651.49312662312,0.0198427099310539,25.5082251469996,6782,612,1.61764705882353,50.3963422070187
"result_final_concave_5000",24.24,14738.1165001105,0.0217953474836894,25.1554524773655,13538,663,3.65610859728507,45.8813515475425
"result_final_concave_5000",40.01,808251.164692867,0.0347714185722236,26.352964537796,18024,193,20.7305699481865,28.759252313014
"result_final_concave_5000",25.86,21311.227422502,0.0222633138408605,24.6283792912016,14474,597,4.33165829145729,44.9169430547519
"result_final_concave_5000",19.58,8063.14692837426,0.0208176876340982,25.1562012424556,11918,708,2.76553672316384,48.0360747829676
"result_final_concave_5000",10.84,2199.96768625129,0.0198961717849264,25.3254796300132,7298,610,1.77704918032787,50.2609251070909
"result_final_concave_5000",23.08,14663.3768806487,0.0215060979303798,25.2645749491019,13138,643,3.58942457231726,46.4984398023868
"result_final_concave_5000",5.96,922.574189762785,0.0196853625590491,25.287945787032,4200,420,1.41904761904762,50.7991659793085
"result_final_concave_5000",27.21,28061.3046005754,0.0227205009179135,25.4576993144532,14446,576,4.72395833333333,44.0131141304007
"result_final_concave_5000",12.48,3185.35710644737,0.0200066744858851,25.0354415203689,8072,644,1.93788819875776,49.9833193520247
"result_final_concave_5000",38.42,498485.343783697,0.0317085870567614,26.0567799942347,17792,236,16.2796610169492,31.5371983686913
"result_final_concave_5000",35.16,238183.289595276,0.0275498635995831,26.2545123976861,16770,324,10.8518518518519,36.2978203643496
"result_final_concave_5000",31.29,84004.3938884651,0.0246118126919514,25.3160975190425,15964,462,6.77272727272727,40.6308959245014
"result_final_concave_5000",6.02,878.606819711134,0.0196870389701043,25.693969928843,4226,441,1.36507936507937,50.7948402763131
"result_final_concave_5000",41.63,1392024.62337655,0.0391134429431056,24.3374948451704,18078,154,27.0324675324675,25.5666575160514
"result_final_concave_5000",38.67,887503.741984233,0.0321315984542532,25.8206876599092,17962,231,16.7402597402597,31.1220122280481
"result_final_concave_5000",34.89,230917.894867731,0.0272906583831846,25.1407905934011,16696,339,10.2920353982301,36.6425751243935
"result_final_concave_5000",27.22,32864.1793390596,0.0227241449999304,25.082599427115,14618,552,4.93115942028986,44.0060561135771
"result_final_concave_5000",29.15,43262.22360514,0.0235094090664154,25.069790048609,15302,504,5.78373015873016,42.5361606144563
"result_final_concave_5000",20.3,9953.25316306596,0.0209396612365519,24.9751927424472,12232,672,3.02083333333333,47.7562644735827
"result_final_concave_5000",29.85,59674.1327786449,0.0238397351219399,24.9671261902521,15772,474,6.29746835443038,41.9467747810542
"result_final_concave_5000",9.54,2066.82254379237,0.0198240028539004,25.7656333052165,6322,577,1.65337954939341,50.443899114111
"result_final_concave_5000",33.34,97025.5127498181,0.0259790881007621,25.4813975032334,16538,393,8.48346055979644,38.4924981246999
"result_final_concave_5000",33.97,100023.242954423,0.0264785736384807,24.6386779281918,16766,363,9.35812672176309,37.7663847627624
"result_final_concave_5000",24.6,17516.0558703384,0.0218925101457473,24.8283685750626,13974,626,3.9297124600639,45.6777223508221
"result_final_concave_5000",28.88,48100.9782222172,0.0233889757957612,24.8696441642366,15246,514,5.61867704280156,42.7551855511874
"result_final_concave_5000",32.81,103295.365084629,0.0255902785757525,25.1407096511509,16542,393,8.34860050890585,39.0773393513398
"result_final_concave_5000",2.21,260.180105737977,0.0196176661073507,25.2277801467558,1602,179,1.23463687150838,50.9744632479652
"result_final_concave_5000",35.71,247590.182571505,0.0281106851020463,25.3268699021945,17308,284,12.5739436619718,35.5736616297269
"result_final_concave_5000",40.45,1773936.86965348,0.03580351806017,25.9972516588003,18196,183,22.103825136612,27.9302161960576
"result_final_concave_5000",39.46,897010.422254017,0.0336046258819628,25.0100637643833,17660,205,19.2487804878049,29.7578078539701
"result_final_concave_5000",30.72,63021.7650777558,0.0242901074903556,25.3316631531567,15604,456,6.73684210526316,41.169023249364
"result_final_concave_5000",7.59,1199.75679518945,0.0197383871936805,24.9431623714733,5298,510,1.48823529411765,50.6627005635072
"result_final_concave_5000",34.21,169014.56076413,0.0266804463647911,25.7641604990783,16936,375,9.12266666666667,37.4806323075483
"result_final_concave_5000",3.45,425.728422016304,0.0196324189152163,25.5104306478634,2488,276,1.25,50.9361584183058
"result_final_concave_5000",21.9,15143.2071878715,0.0212456227300344,25.5159542307145,12388,632,3.46518987341772,47.0685191348298
"result_final_concave_5000",11.54,2516.49992071872,0.0199405445071098,25.14465101536,7628,631,1.82884310618067,50.1490819191748
"result_final_concave_5000",13.4,3349.19364857695,0.0200791668937977,25.1562012794476,8556,658,2.03647416413374,49.8028631013019
"result_final_concave_5000",39.23,787526.440297412,0.0331528294900495,25.0316329187606,17604,201,19.5174129353234,30.1633379528025
"result_final_concave_5000",13.1,3185.7035647806,0.0200546480202276,25.2774391629029,8486,694,1.88760806916427,49.8637522329674
"result_final_concave_5000",28.75,43207.0464195999,0.0233323040021831,24.9662428985527,15276,507,5.67061143984221,42.8590335487843
"result_final_concave_5000",1.37,178.048074405031,0.019611552803838,25.7435666890572,980,115,1.19130434782609,50.9903529823655
"result_final_concave_5000",12.14,2686.95846457615,0.0199818595898366,25.06960007053,8098,654,1.85626911314985,50.0453921970621
"result_final_concave_5000",3.43,509.787501659292,0.0196321243795338,24.7501490792063,2442,270,1.27037037037037,50.9369226003114
"result_final_concave_5000",6.25,792.452945370317,0.0196936542669584,25.4182593554018,4460,449,1.39198218262806,50.7777777777778
"result_final_concave_5000",21.36,14186.2954590992,0.0211366456275574,24.9294676550573,12370,657,3.25114155251142,47.3111967537662
"result_final_convex_5000",4.34,729.371709851631,0.0305233941652992,25.3900572556952,2886,307,1.41368078175896,32.7617562642119
"result_final_convex_5000",16.91,1152.90279155752,0.132787445214874,25.5501184954682,10688,695,2.43309352517986,7.53083243963177
"result_final_convex_5000",10.22,981.094773739598,0.0587706276612736,25.3778703089636,6980,614,1.66449511400651,17.0153023677666
"result_final_convex_5000",21.05,1393.03526891249,0.22354485906619,25.6072340638329,12596,675,3.11851851851852,4.47337507190853
"result_final_convex_5000",26.71,2312.90504431762,0.433923800865603,25.448933701363,14286,586,4.5580204778157,2.30455208496324
"result_final_convex_5000",19.9,1304.67594318862,0.193553222498648,25.3039121540756,11766,691,2.87988422575977,5.16653759152465
"result_final_convex_5000",28.91,3757.0391404735,0.539245274239655,24.8945852990121,15428,541,5.34380776340111,1.8544436970913
"result_final_convex_5000",7.57,686.546747549503,0.0434001030030787,25.5210287618936,5290,526,1.43916349809886,23.0414199691891
"result_final_convex_5000",13.32,1546.37508737566,0.0850891736165553,25.5337206183779,8592,649,2.05238828967643,11.7523764481059
"result_final_convex_5000",24.86,2417.52352089203,0.353819596960197,25.0755391121673,13954,590,4.2135593220339,2.82629907611504
"result_final_convex_5000",41.44,604297.146232894,0.961569734969227,26.1561578513125,18106,177,23.4124293785311,1.0399661757574
"result_final_convex_5000",11.63,1305.32890527857,0.0694093588593219,25.0196278039676,7670,634,1.83438485804416,14.4072790245302
"result_final_convex_5000",12.51,1291.50312583745,0.0771327707508648,25.6054944362893,7884,635,1.97007874015748,12.9646580858602
"result_final_convex_5000",10.05,894.312762238975,0.0576167674380348,25.3226634243538,6752,604,1.66390728476821,17.3560587388987
"result_final_convex_5000",6.54,831.971268997309,0.0387103582521729,25.2583104533282,4414,429,1.52447552447552,25.8328789799786
"result_final_convex_5000",0.96,96.5850932490248,0.021561597454276,24.4037832848603,708,83,1.1566265060241,46.3787528786131
"result_final_convex_5000",34.14,37498.6755829856,0.782420553019233,25.4315975593877,16544,350,9.75428571428571,1.2780850351402
"result_final_convex_5000",19.63,1440.7995100087,0.187087263720138,25.1867472123249,11504,674,2.91246290801187,5.34509928744209
"result_final_convex_5000",38.89,310826.04901796,0.922629251889724,24.0204661271278,17814,222,17.518018018018,1.08385898013943
"result_final_convex_5000",8.76,854.436192005934,0.0496514722902624,25.3665750719357,6166,584,1.5,20.1403896777522
"result_final_convex_5000",45.25,502490.845340272,0.989510669504784,26.1491416752233,18352,121,37.396694214876,1.01060052288316
"result_final_convex_5000",23.7,1571.47547756637,0.308988986031686,25.307051708733,13376,637,3.72056514913658,3.23636131126516
"result_final_convex_5000",11.33,964.507571600312,0.0669764045971376,25.3147655531184,7598,641,1.76755070202808,14.9306312576047
"result_final_convex_5000",34.56,80100.0936923664,0.798688051985325,25.5830348310078,16928,355,9.73521126760563,1.25205328602859
"result_final_convex_5000",12.62,1000.49765080486,0.0781634579473324,25.4792194228608,8466,677,1.86410635155096,12.7937021500995
"result_final_convex_5000",26.48,6337.5493646313,0.423452180790609,25.142665346955,14384,599,4.42070116861436,2.36154174039898
"result_final_convex_5000",22.08,2374.2297106198,0.253964909020144,25.0144289278101,12724,660,3.34545454545455,3.93755186044495
"result_final_convex_5000",28.88,7326.05996675316,0.537766757950469,25.5297461843625,15554,495,5.83434343434343,1.85954223688201
"result_final_convex_5000",20.69,1391.11314426417,0.213718143372799,25.1905221813573,12202,703,2.94310099573257,4.67905992546291
"result_final_convex_5000",1.23,86.3974559770546,0.0221516764445749,24.9796181225148,960,113,1.08849557522124,45.1433101463933
"result_final_convex_5000",28.7,5260.54001895699,0.528909283760696,24.6503023805255,15404,484,5.9297520661157,1.89068339449388
"result_final_convex_5000",26.89,7096.80225755449,0.44220766484426,25.6292362066568,14418,568,4.73415492957746,2.26138097437137
"result_final_convex_5000",13.25,1143.54408624802,0.084367108630868,25.2247101140586,8752,671,1.97466467958271,11.8529604276864
"result_final_convex_5000",3.94,430.290221334699,0.0292611775995932,25.6264120209315,2744,298,1.32214765100671,34.1749745578901
"result_final_convex_5000",14.31,1229.95222630969,0.0960582452583769,25.3539284324832,9168,708,2.02118644067797,10.4103504838154
"result_final_convex_5000",9.8,1000.42715707061,0.055966123273156,25.3800740618827,6552,590,1.66101694915254,17.8679519236889
"result_final_convex_5000",19.23,1324.82387073116,0.177891434954444,25.1058606100353,11664,724,2.6560773480663,5.62140611354385
"result_final_convex_5000",1.55,248.804923309515,0.0228758692847083,26.2504395172533,1022,114,1.35964912280702,43.7141857891479
"result_final_convex_5000",29.87,4195.51210994947,0.586720824267854,25.0103902156866,15790,488,6.12090163934426,1.70438811550257
"result_final_convex_5000",2.28,244.739417875928,0.0246349046642111,24.9969456893599,1662,193,1.18134715025907,40.5928098212928
"result_final_convex_5000",38.84,587798.983763314,0.921642886847604,24.8207880893115,17734,203,19.1330049261084,1.08501895286189
"result_final_convex_5000",30.78,10549.3139233456,0.631474883112592,25.1451936980322,16006,475,6.48,1.58359425963376
"result_final_convex_5000",6.1,669.954924833038,0.0368870429310692,25.2902023343416,4244,437,1.39588100686499,27.109790336642
"result_final_convex_5000",13.49,1153.17128468004,0.0868711257508579,25.244344314659,8688,689,1.95791001451379,11.5113047212943
"result_final_convex_5000",33.86,27554.0427051697,0.771189647197553,24.6295394039599,16752,351,9.64672364672365,1.29669790515722
"result_final_convex_5000",37.41,127818.263271678,0.889242787288286,24.8988465179283,17362,266,14.0639097744361,1.12455227559333
"result_final_convex_5000",35.37,71291.5012568757,0.82800228477824,25.3712495029945,17120,302,11.7119205298013,1.20772613600677
"result_final_convex_5000",34.28,28955.282477958,0.787921476216176,25.0757809485461,16772,369,9.289972899729,1.26916200431836
"result_final_convex_5000",17.79,1333.30253733069,0.148342720082689,25.2472929454612,11172,718,2.47771587743733,6.74114644414354
"result_final_convex_5000",12.29,1005.46895891642,0.0751162125829009,25.313475142033,8128,667,1.84257871064468,13.3127052817841
"result_final_convex_5000",27.12,3589.16206190199,0.45289965123623,25.3885077207448,14886,586,4.62798634812287,2.20799463472849
"result_final_convex_5000",26.76,4205.58646905827,0.436217247231197,25.5287924087452,14666,550,4.86545454545455,2.2924357217586
"result_final_convex_5000",15.74,1217.47310269138,0.114690207343793,25.0260528205167,10158,729,2.15912208504801,8.71914022269068
"result_final_convex_5000",32.12,11621.3061799915,0.695301298006469,25.2402496825049,16366,408,7.87254901960784,1.43822541805566
"result_final_convex_5000",11.31,1208.55333925154,0.0668176283831268,25.3516310599507,7266,634,1.78391167192429,14.9661103543826
"result_final_convex_5000",36.66,262925.277453274,0.868836690559068,24.5745453410315,17116,279,13.1397849462366,1.15096428461893
"result_final_convex_5000",26.67,4655.05657299181,0.432093349142415,24.2551212204926,14568,566,4.71201413427562,2.31431472385475
"result_final_convex_5000",40.6,1017306.4609987,0.951020048411175,27.0099611855493,17958,185,21.9459459459459,1.05150254368523
"result_final_convex_5000",8.22,992.429693462544,0.0466951956012459,24.9491083783227,5548,514,1.59922178988327,21.4154794111906
"result_final_convex_5000",29.49,3803.34419512756,0.567912698062387,24.8309291440091,15768,506,5.82806324110672,1.76083402151742
"result_final_convex_5000",3.17,233.436371845776,0.0269990418841645,25.8585159161213,2382,275,1.15272727272727,37.0383513715174
"result_final_convex_5000",5.08,636.013258671829,0.0330297362225785,24.7121764791378,3528,366,1.3879781420765,30.2757488967296
"result_final_convex_5000",26.69,3099.85437664191,0.433008093802892,25.1925139073845,14444,549,4.8615664845173,2.30942565349646
"result_final_convex_5000",14.89,1096.9301689444,0.103190863350587,25.2021464462227,9554,720,2.06805555555556,9.69078043859889
"result_final_convex_5000",25.22,2306.72270631765,0.368620226985744,24.8073671495702,14034,628,4.01592356687898,2.71281912058145
"result_final_convex_5000",33.91,17583.8863920789,0.773217217213629,25.3985725805314,16542,356,9.5252808988764,1.29329763711626
"result_final_convex_5000",42.4,951332.493336184,0.971340928398031,26.2418938142422,18180,129,32.8682170542636,1.02950464740453
"result_final_convex_5000",9.59,933.510235443407,0.0546208680334135,24.9729994938747,6502,608,1.57730263157895,18.3080210184185
"result_final_convex_5000",2.17,261.893171536776,0.0243599214830629,25.3460459456896,1540,186,1.16666666666667,41.0510354352039
"result_final_convex_5000",34.53,26532.0460628597,0.797549696012783,24.3577035064018,16616,332,10.4006024096386,1.25384036254961
"result_final_convex_5000",25.77,2126.43159564185,0.391998368717022,25.5533439521222,14238,579,4.45077720207254,2.55103102411604
"result_final_convex_5000",16.07,1382.17718438385,0.119515562515785,25.3419911006787,9894,703,2.28591749644381,8.36711118577487
"result_final_convex_5000",22.98,1902.02808728958,0.283434937115516,25.2294919895552,13308,647,3.55177743431221,3.5281465657582
"result_final_convex_5000",5.89,733.635582988055,0.0360519549797747,24.6018757009375,3970,396,1.48737373737374,27.737746831233
"result_final_convex_5000",13.97,1086.05806696995,0.0921265278597709,25.3189147561653,9200,691,2.02170767004342,10.8546368047446
"result_final_convex_5000",38.5,89803.322892764,0.914681358124491,25.1006413702367,17614,258,14.922480620155,1.09327690033002
"result_final_convex_5000",3.76,379.509835868977,0.0287131256931589,25.0840496092884,2666,292,1.28767123287671,34.8272776250987
"result_final_convex_5000",34.73,21706.6384028472,0.805068840886766,25.9174876828689,17026,343,10.1253644314869,1.24212980209062
"result_final_convex_5000",1.9,162.586523032605,0.0237001235078474,24.6572666603303,1418,164,1.15853658536585,42.1938729420076
"result_final_convex_5000",18.91,1101.17135445069,0.170854960285582,24.9265536461238,11582,709,2.66713681241185,5.85291757598674
"result_final_convex_5000",4.63,739.766769089328,0.0314782788174002,25.9096295241025,3124,338,1.3698224852071,31.7679376881061
"result_final_convex_5000",10.85,1176.34548049493,0.0632796317980771,25.4103039257796,7088,621,1.74718196457327,15.8028732403337
"result_final_convex_5000",33.8,18605.7501883198,0.768744102049324,24.9590542709882,16756,382,8.84816753926702,1.3008229882144
"result_final_convex_5000",29.69,20463.2127928941,0.577813825123855,25.0563487326365,15470,512,5.798828125,1.73066125544097
"result_final_convex_5000",39.59,426060.797650093,0.935469059673967,24.876348113726,18290,198,19.9949494949495,1.0689824421863
"result_final_convex_5000",35.14,39968.9001386772,0.819961070185482,25.4518646484325,16782,332,10.5843373493976,1.21957009467997
"result_final_convex_5000",33.16,19551.8502071301,0.741844695612936,24.9056308358184,16590,399,8.31077694235589,1.34799103628256
"result_final_convex_5000",29.27,6500.70574071084,0.557025331570734,24.8501724300108,15122,540,5.42037037037037,1.79525049099677
"result_final_convex_5000",22.7,1354.60743261048,0.273972987486892,24.6653836155518,13082,651,3.48694316436252,3.64999487421308
"result_final_convex_5000",17.31,1664.76714014066,0.13963853123624,25.3776477512216,10764,725,2.38758620689655,7.16134716647945
"result_final_convex_5000",10.14,1036.69908471206,0.0582244157294377,25.3867617485482,6794,598,1.69565217391304,17.1749254581942
"result_final_convex_5000",1.87,216.046566724599,0.0236281183443816,26.7497275626555,1360,154,1.21428571428571,42.3224560426237
"result_final_convex_5000",4,343.210839021507,0.0294465701143364,25.9667467231271,2926,314,1.27388535031847,33.9598125050611
"result_final_convex_5000",39.26,443236.022462903,0.92963798075054,26.179108566541,18000,220,17.8454545454545,1.07568754795566
"result_final_convex_5000",12.73,1001.84070293283,0.0792093845958469,25.3759478537245,8438,695,1.83165467625899,12.6247666877143
"result_final_convex_5000",2.51,230.866147352053,0.0252217444946171,25.4594717236181,1838,211,1.18957345971564,39.6483280612657
"result_final_convex_5000",29.1,5218.16009867592,0.548621626103825,24.7998924803462,15706,518,5.61776061776062,1.82274987426535
"result_final_convex_5000",36.14,71538.5773890762,0.853252547549522,24.8684224580779,17386,284,12.7253521126761,1.1719859528951
"result_final_convex_5000",7.73,745.179222347588,0.0441857663885621,25.2474330795677,5400,514,1.50389105058366,22.6317224240533
"result_final_convex_5000",38.16,312649.396459694,0.907266326998037,24.7662227094196,17486,243,15.7037037037037,1.10221218427537
"result_final_convex_5000",1.21,74.2682624185985,0.0221073189482006,25.9226882986406,956,118,1.02542372881356,45.2338884847633
"result_final_convex_5000",39.65,675043.150618625,0.936487950627885,25.7178075907587,17854,195,20.3333333333333,1.06781939834841
"result_final_convex_5000",17.97,1225.38592680503,0.151747989790219,25.3158949165809,11260,720,2.49583333333333,6.58987312703404
"result_final_convex_5000",37.16,114707.012702822,0.882709854199683,24.6222248651881,17306,284,13.0845070422535,1.13287508374613
"result_final_convex_5000",13.07,1191.04409569667,0.0825410738082751,25.2466891781791,8506,664,1.9683734939759,12.1151804048828
"result_final_convex_5000",13.77,1252.00506948438,0.0898957633244053,25.351380985814,8716,707,1.94766619519095,11.1239947581436
"result_final_convex_5000",38.08,386546.645292298,0.905454245434069,25.1343757913942,17714,257,14.8171206225681,1.10441803662935
"result_final_convex_5000",10.61,1242.46366199706,0.0615175241493579,25.565842076612,7070,609,1.74220032840722,16.2555306610212
"result_final_convex_5000",35.39,44833.2822982854,0.828690765542908,25.2351722676889,17024,341,10.3782991202346,1.20672275060874
"result_final_convex_5000",29.11,3350.67628346102,0.549115638636834,25.4299940238398,15570,546,5.33150183150183,1.82111003518763
"result_final_convex_5000",12.67,1189.04208151452,0.0786369762529421,25.3340092596632,8308,677,1.87149187592319,12.716663936612
"result_final_convex_5000",2.97,229.749500579212,0.0264453919262263,25.460207316603,2242,259,1.14671814671815,37.8137712154035
"result_final_convex_5000",37.68,275312.010851624,0.896000681302858,25.2291106732047,17306,234,16.1025641025641,1.11607057993072
"result_final_convex_5000",43.4,387201.014822419,0.979325200495439,25.031631017842,18332,130,33.3846153846154,1.02111127079555
"result_final_convex_5000",21.33,1723.25561818967,0.231472495715659,25.3711006394816,12328,651,3.27649769585253,4.32016770246604
"result_final_convex_5000",2.9,259.123935730142,0.0262547658246711,25.6335927513255,2132,239,1.21338912133891,38.0883229611715
"result_final_convex_5000",12.36,1294.82136187266,0.0757514392878534,25.6061287353915,8076,639,1.93427230046948,13.2010693050996
"result_final_convex_5000",37.08,289183.589149415,0.880562791878425,25.7693319454186,17642,263,14.0988593155894,1.13563735513602
"result_final_convex_5000",25.82,1910.6215439208,0.394167843007545,25.1587542579465,14226,572,4.51398601398601,2.53699031450635
"result_final_convex_5000",25.38,2602.15013179876,0.375327469488574,25.6066188138991,13918,602,4.21594684385382,2.66434002649103
